caso_id,perfil,mensaje,intencion_esperada,subintencion_esperada,intencion_resuelta,subintencion_resuelta,confianza,estado,requiere_aclaracion_esperado,requiere_aclaracion_resuelto,modo_intervencion_esperado,modo_intervencion_resuelto,razon_aclaracion,slots_faltantes_esperados,slots_faltantes_resueltos,slots_faltantes_correctos,clave_pregunta_esperada,clave_pregunta_resuelta,clave_pregunta_correcta,lectura_excluida_activada,mensaje_aclaracion,intencion_correcta,subintencion_correcta,aclaracion_correcta,modo_intervencion_correcto,reglas_aplicadas,candidatos,error
caso_144,perfil_05_habitual_contextual,"Vuelvo al tema anterior para aclarar esto: antes de escoger, quisiera saber qué ingredientes y acompañamientos incluye bagre a la marinera. Quiero conocer qué trae ese plato; todavía no deseo ordenarlo.",catalogo,consultar_detalle_producto,catalogo,consultar_detalle_producto,0.99,resolved,False,False,resolved,resolved,,[],[],True,,,True,False,,True,True,True,True,"[""CTX_PRODUCTO_ACTIVO"", ""PRIORITY_NEGATION_MODIFICATION""]","[{""intent"": ""catalogo"", ""subintent"": ""consultar_detalle_producto"", ""score"": 6.08, ""priority"": 70, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.62, ""detail"": ""PRODUCT_DETAIL_CONTENT""}, {""source"": ""Matcher"", ""weight"": 0.62, ""detail"": ""PRODUCT_DETAIL_CONTENT""}, {""source"": ""Matcher"", ""weight"": 0.62, ""detail"": ""PRODUCT_DETAIL_CONTENT""}, {""source"": ""Matcher"", ""weight"": 0.62, ""detail"": ""PRODUCT_DETAIL_CONTENT""}, {""source"": ""Matcher"", ""weight"": 0.62, ""detail"": ""PRODUCT_DETAIL_CONTENT""}, {""source"": ""Matcher"", ""weight"": 0.62, ""detail"": ""PRODUCT_DETAIL_CONTENT""}, {""source"": ""Matcher"", ""weight"": 0.62, ""detail"": ""PRODUCT_DETAIL_CONTENT""}, {""source"": ""Matcher"", ""weight"": 0.62, ""detail"": ""PRODUCT_DETAIL_CONTENT""}, {""source"": ""Matcher"", ""weight"": 0.62, ""detail"": ""PRODUCT_DETAIL_CONTENT""}, {""source"": ""Matcher"", ""weight"": 0.5, ""detail"": ""PRODUCT_DETAIL_WHAT_HAS""}]}, {""intent"": ""pedido"", ""subintent"": ""seleccionar_preparacion"", ""score"": 1.36, ""priority"": 90, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.6, ""detail"": ""ORDER_SELECT_PREPARATION""}, {""source"": ""Matcher"", ""weight"": 0.6, ""detail"": ""ORDER_SELECT_PREPARATION_COMMAND""}, {""source"": ""Context"", ""weight"": 0.16, ""detail"": ""producto_activo:bagre_a_la_marinera""}]}, {""intent"": ""pedido"", ""subintent"": ""iniciar_pedido"", ""score"": 1.352, ""priority"": 90, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.58, ""detail"": ""ORDER_WANT_PRODUCT""}, {""source"": ""Matcher"", ""weight"": 0.58, ""detail"": ""ORDER_WANT_PRODUCT""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""querer""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""querer""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_definicion_preparacion"", ""score"": 1.2, ""priority"": 70, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.6, ""detail"": ""PREPARATION_DEFINITION""}, {""source"": ""Matcher"", ""weight"": 0.6, ""detail"": ""PREPARATION_DEFINITION""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_preparacion"", ""score"": 1.18, ""priority"": 70, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.54, ""detail"": ""PREPARATION_SEARCH""}, {""source"": ""Matcher"", ""weight"": 0.54, ""detail"": ""PREPARATION_SEARCH""}, {""source"": ""PhraseMatcher"", ""weight"": 0.1, ""detail"": ""PREPARACION:a_la_marinera""}]}]",
caso_145,perfil_05_habitual_contextual,Retomando lo anterior: quisiera revisar cuáles pescados de la carta preparan al vapor. Busco cuáles platos se preparan así; no estoy cambiando un pedido existente.,catalogo,consultar_preparacion,catalogo,consultar_preparacion,0.6542364088406925,ambiguous,False,True,resolved,needs_user_clarification,close_candidates,[],[],True,,close_candidates,False,False,Tu mensaje admite dos interpretaciones. ¿Qué deseas hacer?,True,True,False,False,"[""PRIORITY_NEGATION_MODIFICATION""]","[{""intent"": ""catalogo"", ""subintent"": ""consultar_preparacion"", ""score"": 1.18, ""priority"": 70, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.54, ""detail"": ""PREPARATION_SEARCH""}, {""source"": ""Matcher"", ""weight"": 0.54, ""detail"": ""PREPARATION_SEARCH""}, {""source"": ""PhraseMatcher"", ""weight"": 0.1, ""detail"": ""PREPARACION:al_vapor""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_categoria"", ""score"": 1.18, ""priority"": 70, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.5, ""detail"": ""CATEGORY_QUERY""}, {""source"": ""Matcher"", ""weight"": 0.5, ""detail"": ""CATEGORY_QUERY""}, {""source"": ""PhraseMatcher"", ""weight"": 0.18, ""detail"": ""CATEGORIA:pescados""}]}, {""intent"": ""pedido"", ""subintent"": ""seleccionar_preparacion"", ""score"": 0.6, ""priority"": 90, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.6, ""detail"": ""ORDER_SELECT_PREPARATION""}]}, {""intent"": ""pedido"", ""subintent"": ""solicitar_modificacion"", ""score"": 0.48, ""priority"": 90, ""reasons"": [{""source"": ""PriorityRule"", ""weight"": 0.48, ""detail"": ""negation_modification""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_preparacion_producto"", ""score"": 0.32, ""priority"": 70, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.16, ""detail"": ""preparar""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.16, ""detail"": ""preparar""}]}]",
caso_146,perfil_05_habitual_contextual,"Sobre lo que veníamos revisando: ¿se puede pedir bagre frito, o esa preparación no está disponible para ese pescado? Quiero saber si esa combinación se puede preparar; todavía no la confirmo como pedido.",catalogo,consultar_preparacion_producto,catalogo,consultar_disponibilidad_producto,0.9042868900660448,needs_business_lookup,False,True,resolved,needs_business_lookup,needs_business_lookup,[],[],True,,product_availability_lookup,False,False,Debo consultar la disponibilidad actual de ese producto con el restaurante.,True,False,False,False,"[""CTX_PRODUCTO_ACTIVO"", ""PRIORITY_PRODUCT_COMPARISON"", ""PRIORITY_NEGATION_MODIFICATION""]","[{""intent"": ""catalogo"", ""subintent"": ""consultar_disponibilidad_producto"", ""score"": 2.184, ""priority"": 70, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.76, ""detail"": ""AVAILABILITY_PRODUCT_TRAILING""}, {""source"": ""Matcher"", ""weight"": 0.76, ""detail"": ""AVAILABILITY_PRODUCT_TRAILING""}, {""source"": ""Matcher"", ""weight"": 0.52, ""detail"": ""AVAILABILITY_PRODUCT""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.144, ""detail"": ""disponer""}]}, {""intent"": ""pedido"", ""subintent"": ""iniciar_pedido"", ""score"": 1.64, ""priority"": 90, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.58, ""detail"": ""ORDER_WANT_PRODUCT""}, {""source"": ""Matcher"", ""weight"": 0.58, ""detail"": ""ORDER_WANT_PRODUCT""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.192, ""detail"": ""pedir""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.192, ""detail"": ""pedir""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""querer""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_preparacion_producto"", ""score"": 1.56, ""priority"": 70, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.7, ""detail"": ""PREPARATION_PRODUCT_VERBAL""}, {""source"": ""Matcher"", ""weight"": 0.7, ""detail"": ""PREPARATION_PRODUCT_VERBAL""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.16, ""detail"": ""preparar""}]}, {""intent"": ""catalogo"", ""subintent"": ""comparar_productos"", ""score"": 0.7, ""priority"": 70, ""reasons"": [{""source"": ""PriorityRule"", ""weight"": 0.7, ""detail"": ""explicit_product_comparison""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_preparacion"", ""score"": 0.64, ""priority"": 70, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.54, ""detail"": ""PREPARATION_SEARCH""}, {""source"": ""PhraseMatcher"", ""weight"": 0.1, ""detail"": ""PREPARACION:frito""}]}]",
caso_147,perfil_05_habitual_contextual,Vuelvo al tema anterior para aclarar esto: quisiera confirmar si en este momento ofrecen arroz con camarón dentro de la carta. Solo pregunto si ese producto aparece en la oferta; no lo estoy pidiendo.,catalogo,consultar_producto,pedido,iniciar_pedido,0.6096845419421852,needs_transaction_confirmation,False,True,resolved,needs_transaction_confirmation,needs_transaction_confirmation,[],[],True,,confirm_order,False,True,Entendí el pedido. ¿Deseas que lo confirme con esos productos y cantidades?,False,False,False,False,"[""PRIORITY_NEGATION_MODIFICATION""]","[{""intent"": ""pedido"", ""subintent"": ""iniciar_pedido"", ""score"": 0.868, ""priority"": 90, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.58, ""detail"": ""ORDER_WANT_PRODUCT""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.192, ""detail"": ""pedir""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""querer""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_producto"", ""score"": 0.64, ""priority"": 70, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.5, ""detail"": ""CATALOG_PRODUCT_OFFER""}, {""source"": ""PhraseMatcher"", ""weight"": 0.14, ""detail"": ""PRODUCTO_ESPECIFICO:arroz_con_camaron""}]}, {""intent"": ""pedido"", ""subintent"": ""solicitar_modificacion"", ""score"": 0.48, ""priority"": 90, ""reasons"": [{""source"": ""PriorityRule"", ""weight"": 0.48, ""detail"": ""negation_modification""}]}, {""intent"": ""menu"", ""subintent"": ""solicitar_menu"", ""score"": 0.3, ""priority"": 80, ""reasons"": [{""source"": ""PhraseMatcher"", ""weight"": 0.3, ""detail"": ""SERVICIO:menu_pdf""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_detalle_producto"", ""score"": 0.06, ""priority"": 70, ""reasons"": [{""source"": ""PhraseMatcher"", ""weight"": 0.06, ""detail"": ""INGREDIENTE:arroz""}]}]",
caso_148,perfil_05_habitual_contextual,"Retomando lo anterior: ¿cómo funciona el domicilio, cuánto suele tardar y qué condiciones manejan para la entrega? Por ahora solo quiero conocer las condiciones del domicilio; no estoy solicitando el envío.",domicilio,consultar_domicilio,domicilio,consultar_domicilio,0.9510815180539038,needs_business_lookup,True,True,needs_business_lookup,needs_business_lookup,needs_business_lookup,[],[],True,delivery_lookup,delivery_lookup,True,False,"Debo validar la cobertura, el costo y el tiempo estimado del domicilio.",True,True,True,True,[],"[{""intent"": ""domicilio"", ""subintent"": ""consultar_domicilio"", ""score"": 1.928, ""priority"": 75, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.54, ""detail"": ""DELIVERY_QUERY""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.16, ""detail"": ""domicilio""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.16, ""detail"": ""domicilio""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.16, ""detail"": ""domicilio""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.128, ""detail"": ""demorar""}, {""source"": ""PhraseMatcher"", ""weight"": 0.26, ""detail"": ""SERVICIO:domicilio""}, {""source"": ""PhraseMatcher"", ""weight"": 0.26, ""detail"": ""SERVICIO:domicilio""}, {""source"": ""PhraseMatcher"", ""weight"": 0.26, ""detail"": ""SERVICIO:domicilio""}]}, {""intent"": ""pedido"", ""subintent"": ""iniciar_pedido"", ""score"": 0.096, ""priority"": 90, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""querer""}]}]",
caso_149,perfil_05_habitual_contextual,Sobre lo que veníamos revisando: necesito coordinar la entrega de 25 almuerzos en un solo punto; ¿qué tiempo y condiciones manejan? Necesito que el restaurante confirme la logística para ese grupo antes de armar el pedido.,domicilio,consultar_domicilio_grupal,domicilio,consultar_domicilio_grupal,0.5759907466289527,needs_business_lookup,True,True,needs_business_lookup,needs_business_lookup,needs_business_lookup,[],[],True,group_delivery_lookup,group_delivery_lookup,True,False,Debo validar el tiempo y las condiciones de entrega para ese pedido grupal.,True,True,True,True,[],"[{""intent"": ""domicilio"", ""subintent"": ""consultar_domicilio_grupal"", ""score"": 0.72, ""priority"": 75, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.72, ""detail"": ""DELIVERY_GROUP""}]}, {""intent"": ""domicilio"", ""subintent"": ""consultar_domicilio"", ""score"": 0.42, ""priority"": 75, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.16, ""detail"": ""domicilio""}, {""source"": ""PhraseMatcher"", ""weight"": 0.26, ""detail"": ""SERVICIO:domicilio""}]}, {""intent"": ""pedido"", ""subintent"": ""iniciar_pedido"", ""score"": 0.192, ""priority"": 90, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.192, ""detail"": ""pedir""}]}]",
caso_150,perfil_05_habitual_contextual,"Vuelvo al tema anterior para aclarar esto: ¿cuál es el horario de atención del restaurante para el sábado, tanto al mediodía como en la noche? Solo pregunto por el horario de atención; no estoy reservando una mesa.",horario_ubicacion,consultar_horario,reserva_evento,solicitar_reserva,0.24270317848566447,needs_transaction_confirmation,False,True,resolved,needs_transaction_confirmation,needs_transaction_confirmation,[],[],True,,confirm_reservation,False,True,¿Confirmas la solicitud de reserva con esos datos?,False,False,False,False,[],"[{""intent"": ""reserva_evento"", ""subintent"": ""solicitar_reserva"", ""score"": 0.2, ""priority"": 75, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.2, ""detail"": ""reservar""}]}, {""intent"": ""horario_ubicacion"", ""subintent"": ""consultar_horario"", ""score"": 0.06, ""priority"": 60, ""reasons"": [{""source"": ""EntityRuler"", ""weight"": 0.06, ""detail"": ""DIA_SEMANA:sábado""}]}]",
caso_151,perfil_06_formal_orientado_calidad,Necesito una respuesta precisa: estoy entre bagre y róbalo; ¿cuál es más suave y fácil de comer? Quiero compararlos por ese criterio antes de escoger; todavía no estoy pidiendo ninguno.,catalogo,comparar_productos,catalogo,comparar_productos,0.7418978907317028,ambiguous,True,True,needs_business_lookup,needs_user_clarification,close_candidates,[],[],True,comparison_lookup,close_candidates,False,False,Tu mensaje admite dos interpretaciones. ¿Qué deseas hacer?,True,True,True,False,"[""PRIORITY_PRODUCT_COMPARISON""]","[{""intent"": ""catalogo"", ""subintent"": ""comparar_productos"", ""score"": 1.48, ""priority"": 70, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.78, ""detail"": ""PRODUCT_COMPARISON""}, {""source"": ""PriorityRule"", ""weight"": 0.7, ""detail"": ""explicit_product_comparison""}]}, {""intent"": ""pedido"", ""subintent"": ""iniciar_pedido"", ""score"": 1.448, ""priority"": 90, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.58, ""detail"": ""ORDER_WANT_PRODUCT""}, {""source"": ""Matcher"", ""weight"": 0.58, ""detail"": ""ORDER_WANT_PRODUCT""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.192, ""detail"": ""pedir""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""querer""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_producto"", ""score"": 0.24, ""priority"": 70, ""reasons"": [{""source"": ""PhraseMatcher"", ""weight"": 0.12, ""detail"": ""PRODUCTO_BASE:bagre""}, {""source"": ""PhraseMatcher"", ""weight"": 0.12, ""detail"": ""PRODUCTO_BASE:robalo""}]}]",
caso_152,perfil_06_formal_orientado_calidad,"Antes de decidir quisiera conocer exactamente esto: antes de escoger, quisiera saber qué ingredientes y acompañamientos incluye arroz con camarón. Quiero conocer qué trae ese plato; todavía no deseo ordenarlo.",catalogo,consultar_detalle_producto,catalogo,consultar_detalle_producto,0.99,resolved,False,False,resolved,resolved,,[],[],True,,,True,False,,True,True,True,True,"[""CTX_PRODUCTO_ACTIVO"", ""PRIORITY_ALLERGEN_CONTENT"", ""PRIORITY_NEGATION_MODIFICATION""]","[{""intent"": ""catalogo"", ""subintent"": ""consultar_detalle_producto"", ""score"": 6.14, ""priority"": 70, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.62, ""detail"": ""PRODUCT_DETAIL_CONTENT""}, {""source"": ""Matcher"", ""weight"": 0.62, ""detail"": ""PRODUCT_DETAIL_CONTENT""}, {""source"": ""Matcher"", ""weight"": 0.62, ""detail"": ""PRODUCT_DETAIL_CONTENT""}, {""source"": ""Matcher"", ""weight"": 0.62, ""detail"": ""PRODUCT_DETAIL_CONTENT""}, {""source"": ""Matcher"", ""weight"": 0.62, ""detail"": ""PRODUCT_DETAIL_CONTENT""}, {""source"": ""Matcher"", ""weight"": 0.62, ""detail"": ""PRODUCT_DETAIL_CONTENT""}, {""source"": ""Matcher"", ""weight"": 0.62, ""detail"": ""PRODUCT_DETAIL_CONTENT""}, {""source"": ""Matcher"", ""weight"": 0.62, ""detail"": ""PRODUCT_DETAIL_CONTENT""}, {""source"": ""Matcher"", ""weight"": 0.62, ""detail"": ""PRODUCT_DETAIL_CONTENT""}, {""source"": ""Matcher"", ""weight"": 0.5, ""detail"": ""PRODUCT_DETAIL_WHAT_HAS""}, {""source"": ""PhraseMatcher"", ""weight"": 0.06, ""detail"": ""INGREDIENTE:arroz""}]}, {""intent"": ""seguridad_alimentaria"", ""subintent"": ""consultar_alergenos"", ""score"": 2.52, ""priority"": 100, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.82, ""detail"": ""ALLERGEN_CONTENT""}, {""source"": ""PriorityRule"", ""weight"": 1.7, ""detail"": ""allergen_content""}]}, {""intent"": ""pedido"", ""subintent"": ""iniciar_pedido"", ""score"": 1.448, ""priority"": 90, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.58, ""detail"": ""ORDER_WANT_PRODUCT""}, {""source"": ""Matcher"", ""weight"": 0.58, ""detail"": ""ORDER_WANT_PRODUCT""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""querer""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""querer""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""querer""}]}, {""intent"": ""precio"", ""subintent"": ""consultar_precio_producto"", ""score"": 1.1, ""priority"": 95, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.55, ""detail"": ""PRICE_Q_WH""}, {""source"": ""Matcher"", ""weight"": 0.55, ""detail"": ""PRICE_Q_WH""}]}, {""intent"": ""pedido"", ""subintent"": ""solicitar_modificacion"", ""score"": 0.48, ""priority"": 90, ""reasons"": [{""source"": ""PriorityRule"", ""weight"": 0.48, ""detail"": ""negation_modification""}]}]",
caso_153,perfil_06_formal_orientado_calidad,Para evaluar bien la opción: no conozco esa preparación; ¿me explican qué significa pedir un pescado a la marinera? Solo quiero entender qué significa esa preparación; aún no la estoy eligiendo para un pedido.,catalogo,consultar_definicion_preparacion,catalogo,consultar_definicion_preparacion,0.8983276610857497,resolved,False,False,resolved,resolved,,[],[],True,,,True,False,,True,True,True,True,"[""PRIORITY_NEGATION_MODIFICATION""]","[{""intent"": ""catalogo"", ""subintent"": ""consultar_definicion_preparacion"", ""score"": 2.4, ""priority"": 70, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.6, ""detail"": ""PREPARATION_DEFINITION""}, {""source"": ""Matcher"", ""weight"": 0.6, ""detail"": ""PREPARATION_DEFINITION""}, {""source"": ""Matcher"", ""weight"": 0.6, ""detail"": ""PREPARATION_DEFINITION""}, {""source"": ""Matcher"", ""weight"": 0.6, ""detail"": ""PREPARATION_DEFINITION""}]}, {""intent"": ""pedido"", ""subintent"": ""iniciar_pedido"", ""score"": 2.22, ""priority"": 90, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.58, ""detail"": ""ORDER_WANT_PRODUCT""}, {""source"": ""Matcher"", ""weight"": 0.58, ""detail"": ""ORDER_WANT_PRODUCT""}, {""source"": ""Matcher"", ""weight"": 0.58, ""detail"": ""ORDER_WANT_PRODUCT""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.192, ""detail"": ""pedir""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.192, ""detail"": ""pedir""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""querer""}]}, {""intent"": ""pedido"", ""subintent"": ""seleccionar_preparacion"", ""score"": 1.2, ""priority"": 90, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.6, ""detail"": ""ORDER_SELECT_PREPARATION""}, {""source"": ""Matcher"", ""weight"": 0.6, ""detail"": ""ORDER_SELECT_PREPARATION_COMMAND""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_preparacion"", ""score"": 1.18, ""priority"": 70, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.54, ""detail"": ""PREPARATION_SEARCH""}, {""source"": ""Matcher"", ""weight"": 0.54, ""detail"": ""PREPARATION_SEARCH""}, {""source"": ""PhraseMatcher"", ""weight"": 0.1, ""detail"": ""PREPARACION:a_la_marinera""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_categoria"", ""score"": 1.18, ""priority"": 70, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.5, ""detail"": ""CATEGORY_QUERY""}, {""source"": ""Matcher"", ""weight"": 0.5, ""detail"": ""CATEGORY_QUERY""}, {""source"": ""PhraseMatcher"", ""weight"": 0.18, ""detail"": ""CATEGORIA:pescados""}]}]",
