caso_id,perfil,mensaje_original,mensaje_normalizado,intencion_esperada,entidades_fase1,entidades_phrase_matcher,cantidad_entities,cantidad_descartadas_solapamiento,error
caso_035,perfil_02_directo_tiempo_limitado,"Necesito resolver esto pronto: para completar el pedido, anote 3 porciones de cazuela de mariscos y 3 de langostinos al ajillo.","necesito resolver esto pronto: para completar el pedido, anote 3 porciones de cazuela de mariscos y 3 de langostinos al ajillo.",pedido,"[{""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""cazuela_de_mariscos""}, {""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""langostinos_al_ajillo""}]","[{""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""cazuela_de_mariscos"", ""canonical"": ""Cazuela de Mariscos"", ""text"": ""cazuela de mariscos"", ""normalized_text"": ""cazuela de mariscos"", ""start_char"": 78, ""end_char"": 97, ""start_token"": 14, ""end_token"": 17, ""priority"": 100, ""source"": ""PhraseMatcher""}, {""entity_type"": ""CATEGORIA"", ""entity_id"": ""mariscos"", ""canonical"": ""Mariscos"", ""text"": ""mariscos"", ""normalized_text"": ""mariscos"", ""start_char"": 89, ""end_char"": 97, ""start_token"": 16, ""end_token"": 17, ""priority"": 70, ""source"": ""PhraseMatcher""}, {""entity_type"": ""ALERGENO"", ""entity_id"": ""crustaceos"", ""canonical"": ""Crustáceos"", ""text"": ""langostinos"", ""normalized_text"": ""langostinos"", ""start_char"": 105, ""end_char"": 116, ""start_token"": 20, ""end_token"": 21, ""priority"": 90, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""langostinos_al_ajillo"", ""canonical"": ""Langostinos al Ajillo"", ""text"": ""langostinos al ajillo"", ""normalized_text"": ""langostinos al ajillo"", ""start_char"": 105, ""end_char"": 126, ""start_token"": 20, ""end_token"": 23, ""priority"": 100, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PREPARACION"", ""entity_id"": ""al_ajillo"", ""canonical"": ""al_ajillo"", ""text"": ""al ajillo"", ""normalized_text"": ""al ajillo"", ""start_char"": 117, ""end_char"": 126, ""start_token"": 21, ""end_token"": 23, ""priority"": 75, ""source"": ""PhraseMatcher""}]",5,3,
caso_036,perfil_02_directo_tiempo_limitado,"Necesito resolver esto pronto: ¿cuál es el horario de atención del restaurante para el jueves, tanto al mediodía como en la noche?","necesito resolver esto pronto: ¿cuál es el horario de atención del restaurante para el jueves, tanto al mediodía como en la noche?",horario_ubicacion,"[{""entity_type"": ""DIA_SEMANA"", ""entity_id"": ""jueves""}]",[],0,0,
caso_037,perfil_02_directo_tiempo_limitado,"Necesito resolver esto pronto: ¿me pueden compartir el menú completo para revisar platos, presentaciones y precios?","necesito resolver esto pronto: ¿me pueden compartir el menú completo para revisar platos, presentaciones y precios?",menu,"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""menu_pdf""}]","[{""entity_type"": ""SERVICIO"", ""entity_id"": ""menu_pdf"", ""canonical"": ""menu_pdf"", ""text"": ""menú completo"", ""normalized_text"": ""menú completo"", ""start_char"": 55, ""end_char"": 68, ""start_token"": 10, ""end_token"": 12, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,1,
caso_038,perfil_02_directo_tiempo_limitado,"Necesito resolver esto pronto: antes de decidir, quisiera saber cuál es el precio actual de sancocho de bagre.","necesito resolver esto pronto: antes de decidir, quisiera saber cuál es el precio actual de sancocho de bagre.",precio,"[{""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""sancocho_de_bagre""}]","[{""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""sancocho_de_bagre"", ""canonical"": ""Sancocho de Bagre"", ""text"": ""sancocho de bagre"", ""normalized_text"": ""sancocho de bagre"", ""start_char"": 92, ""end_char"": 109, ""start_token"": 17, ""end_token"": 20, ""priority"": 100, ""source"": ""PhraseMatcher""}]",1,2,
caso_039,perfil_02_directo_tiempo_limitado,"Necesito resolver esto pronto: antes de hacer el pedido, quisiera confirmar si reciben pagos por código QR.","necesito resolver esto pronto: antes de hacer el pedido, quisiera confirmar si reciben pagos por código qr.",pago,"[{""entity_type"": ""MEDIO_PAGO"", ""entity_id"": ""pago_qr""}]","[{""entity_type"": ""MEDIO_PAGO"", ""entity_id"": ""pago_qr"", ""canonical"": ""pago_qr"", ""text"": ""código qr"", ""normalized_text"": ""código qr"", ""start_char"": 97, ""end_char"": 106, ""start_token"": 17, ""end_token"": 19, ""priority"": 70, ""source"": ""PhraseMatcher""}]",1,1,
caso_040,perfil_02_directo_tiempo_limitado,Necesito resolver esto pronto: muchas gracias por la información y por ayudarme a revisar las opciones de la carta.,necesito resolver esto pronto: muchas gracias por la información y por ayudarme a revisar las opciones de la menú.,social,[],"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""menu_pdf"", ""canonical"": ""menu_pdf"", ""text"": ""menú"", ""normalized_text"": ""menú"", ""start_char"": 109, ""end_char"": 113, ""start_token"": 19, ""end_token"": 20, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,0,
caso_041,perfil_02_directo_tiempo_limitado,Necesito resolver esto pronto: quisiera confirmar si en este momento ofrecen bagre a la marinera dentro de la carta.,necesito resolver esto pronto: quisiera confirmar si en este momento ofrecen bagre a la marinera dentro de la menú.,catalogo,"[{""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""bagre_a_la_marinera""}]","[{""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""bagre_a_la_marinera"", ""canonical"": ""Bagre a la Marinera"", ""text"": ""bagre a la marinera"", ""normalized_text"": ""bagre a la marinera"", ""start_char"": 77, ""end_char"": 96, ""start_token"": 12, ""end_token"": 16, ""priority"": 100, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PREPARACION"", ""entity_id"": ""a_la_marinera"", ""canonical"": ""a_la_marinera"", ""text"": ""a la marinera"", ""normalized_text"": ""a la marinera"", ""start_char"": 83, ""end_char"": 96, ""start_token"": 13, ""end_token"": 16, ""priority"": 75, ""source"": ""PhraseMatcher""}, {""entity_type"": ""SERVICIO"", ""entity_id"": ""menu_pdf"", ""canonical"": ""menu_pdf"", ""text"": ""menú"", ""normalized_text"": ""menú"", ""start_char"": 110, ""end_char"": 114, ""start_token"": 19, ""end_token"": 20, ""priority"": 60, ""source"": ""PhraseMatcher""}]",3,2,
caso_042,perfil_02_directo_tiempo_limitado,Necesito resolver esto pronto: necesito coordinar la entrega de 15 almuerzos en un solo punto; ¿qué tiempo y condiciones manejan?,necesito resolver esto pronto: necesito coordinar la entrega de 15 almuerzos en un solo punto; ¿qué tiempo y condiciones manejan?,domicilio,[],"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""domicilio"", ""canonical"": ""domicilio"", ""text"": ""entrega"", ""normalized_text"": ""entrega"", ""start_char"": 53, ""end_char"": 60, ""start_token"": 8, ""end_token"": 9, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,0,
caso_043,perfil_02_directo_tiempo_limitado,"Necesito resolver esto pronto: quiero que envíen el pedido a la misma dirección que usé anteriormente, pero no la veo en esta conversación.","necesito resolver esto pronto: quiero que envíen el pedido a la misma dirección que usé anteriormente, pero no la veo en esta conversación.",domicilio,"[{""entity_type"": ""REFERENCIA_CONTEXTUAL"", ""entity_id"": ""direccion_previa""}]",[],0,0,
caso_044,perfil_02_directo_tiempo_limitado,Necesito resolver esto pronto: quisiera confirmar si el restaurante dispone de baño para clientes y acceso cómodo al salón.,necesito resolver esto pronto: quisiera confirmar si el restaurante dispone de baño para clientes y acceso cómodo al salón.,horario_ubicacion,[],[],0,0,
caso_045,perfil_02_directo_tiempo_limitado,Necesito resolver esto pronto: ¿el restaurante cuenta con parqueadero para clientes y tiene algún costo adicional?,necesito resolver esto pronto: ¿el restaurante cuenta con parqueadero para clientes y tiene algún costo adicional?,horario_ubicacion,"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""parqueadero""}]","[{""entity_type"": ""SERVICIO"", ""entity_id"": ""parqueadero"", ""canonical"": ""Parqueadero"", ""text"": ""parqueadero"", ""normalized_text"": ""parqueadero"", ""start_char"": 58, ""end_char"": 69, ""start_token"": 10, ""end_token"": 11, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,0,
caso_046,perfil_02_directo_tiempo_limitado,Necesito resolver esto pronto: ¿me pueden indicar la dirección exacta del restaurante y una referencia para llegar con facilidad?,necesito resolver esto pronto: ¿me pueden indicar la dirección exacta del restaurante y una referencia para llegar con facilidad?,horario_ubicacion,[],[],0,0,
caso_047,perfil_02_directo_tiempo_limitado,Necesito resolver esto pronto: vi una versión anterior de la carta y quisiera saber qué platos o precios cambiaron recientemente.,necesito resolver esto pronto: vi una versión anterior de la menú y quisiera saber qué platos o precios cambiaron recientemente.,menu,"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""menu_pdf""}]","[{""entity_type"": ""SERVICIO"", ""entity_id"": ""menu_pdf"", ""canonical"": ""menu_pdf"", ""text"": ""menú"", ""normalized_text"": ""menú"", ""start_char"": 61, ""end_char"": 65, ""start_token"": 11, ""end_token"": 12, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,0,
caso_048,perfil_02_directo_tiempo_limitado,"Necesito resolver esto pronto: es mi primera consulta y quisiera conocer, en términos generales, qué ofrece el restaurante.","necesito resolver esto pronto: es mi primera consulta y quisiera conocer, en términos generales, qué ofrece el restaurante.",menu,[],[],0,0,
caso_049,perfil_02_directo_tiempo_limitado,Necesito resolver esto pronto: el menú que me enviaron antes ya no me aparece; ¿pueden mandármelo nuevamente?,necesito resolver esto pronto: el menú que me enviaron antes ya no me aparece; ¿pueden mandármelo nuevamente?,menu,"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""menu_pdf""}, {""entity_type"": ""REFERENCIA_CONTEXTUAL"", ""entity_id"": ""ultimo_elemento""}]","[{""entity_type"": ""SERVICIO"", ""entity_id"": ""menu_pdf"", ""canonical"": ""menu_pdf"", ""text"": ""menú"", ""normalized_text"": ""menú"", ""start_char"": 34, ""end_char"": 38, ""start_token"": 6, ""end_token"": 7, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,0,
caso_050,perfil_02_directo_tiempo_limitado,Necesito resolver esto pronto: necesito que cada almuerzo vaya separado y marcado; ¿pueden preparar el empaque de esa manera?,necesito resolver esto pronto: necesito que cada almuerzo vaya separado y marcado; ¿pueden preparar el empaque de esa manera?,operacion,"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""empaque_individual""}, {""entity_type"": ""SERVICIO"", ""entity_id"": ""etiquetado_nombre""}]",[],0,0,
caso_051,perfil_02_directo_tiempo_limitado,Necesito resolver esto pronto: para registrar la compra necesito factura electrónica; ¿el restaurante la expide y qué datos solicita?,necesito resolver esto pronto: para registrar la compra necesito factura electrónica; ¿el restaurante la expide y qué datos solicita?,operacion,"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""factura_electronica""}]","[{""entity_type"": ""SERVICIO"", ""entity_id"": ""factura_electronica"", ""canonical"": ""Factura electrónica"", ""text"": ""factura electrónica"", ""normalized_text"": ""factura electrónica"", ""start_char"": 65, ""end_char"": 84, ""start_token"": 10, ""end_token"": 12, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,1,
caso_052,perfil_02_directo_tiempo_limitado,Necesito resolver esto pronto: quisiera saber si cuentan con menú infantil o alguna presentación pensada para una porción pequeña.,necesito resolver esto pronto: quisiera saber si cuentan con menú menú infantil o alguna presentación pensada para una porción pequeña.,operacion,"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""menu_infantil""}]","[{""entity_type"": ""SERVICIO"", ""entity_id"": ""menu_pdf"", ""canonical"": ""menu_pdf"", ""text"": ""menú"", ""normalized_text"": ""menú"", ""start_char"": 61, ""end_char"": 65, ""start_token"": 10, ""end_token"": 11, ""priority"": 60, ""source"": ""PhraseMatcher""}, {""entity_type"": ""SERVICIO"", ""entity_id"": ""menu_infantil"", ""canonical"": ""Menú infantil"", ""text"": ""menú infantil"", ""normalized_text"": ""menú infantil"", ""start_char"": 66, ""end_char"": 79, ""start_token"": 11, ""end_token"": 13, ""priority"": 60, ""source"": ""PhraseMatcher""}]",2,1,
caso_053,perfil_02_directo_tiempo_limitado,Necesito resolver esto pronto: ¿puedo pagar una parte por Nequi y completar el resto con Daviplata?,necesito resolver esto pronto: ¿puedo pagar una parte por nequi y completar el resto con daviplata?,pago,"[{""entity_type"": ""MEDIO_PAGO"", ""entity_id"": ""nequi""}, {""entity_type"": ""MEDIO_PAGO"", ""entity_id"": ""daviplata""}]","[{""entity_type"": ""MEDIO_PAGO"", ""entity_id"": ""nequi"", ""canonical"": ""nequi"", ""text"": ""nequi"", ""normalized_text"": ""nequi"", ""start_char"": 58, ""end_char"": 63, ""start_token"": 11, ""end_token"": 12, ""priority"": 70, ""source"": ""PhraseMatcher""}, {""entity_type"": ""MEDIO_PAGO"", ""entity_id"": ""daviplata"", ""canonical"": ""daviplata"", ""text"": ""daviplata"", ""normalized_text"": ""daviplata"", ""start_char"": 89, ""end_char"": 98, ""start_token"": 17, ""end_token"": 18, ""priority"": 70, ""source"": ""PhraseMatcher""}]",2,0,
caso_054,perfil_02_directo_tiempo_limitado,"Necesito resolver esto pronto: al pedido que estamos armando agréguele también una porción de sancocho de bagre, por favor.","necesito resolver esto pronto: al pedido que estamos armando agréguele también una porción de sancocho de bagre, por favor.",pedido,"[{""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""sancocho_de_bagre""}]","[{""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""sancocho_de_bagre"", ""canonical"": ""Sancocho de Bagre"", ""text"": ""sancocho de bagre"", ""normalized_text"": ""sancocho de bagre"", ""start_char"": 94, ""end_char"": 111, ""start_token"": 15, ""end_token"": 18, ""priority"": 100, ""source"": ""PhraseMatcher""}]",1,2,
caso_055,perfil_02_directo_tiempo_limitado,Necesito resolver esto pronto: del plato que acabamos de revisar necesito exactamente 3 unidades.,necesito resolver esto pronto: del plato que acabamos de revisar necesito exactamente 3 unidades.,pedido,"[{""entity_type"": ""REFERENCIA_CONTEXTUAL"", ""entity_id"": ""ultimo_producto""}]",[],0,0,
caso_056,perfil_02_directo_tiempo_limitado,"Necesito resolver esto pronto: necesito organizar almuerzo para 10 personas, pero todavía no hemos definido qué platos pedir.","necesito resolver esto pronto: necesito organizar almuerzo para 10 personas, pero todavía no hemos definido qué platos pedir.",pedido,[],[],0,0,
caso_057,perfil_02_directo_tiempo_limitado,"Necesito resolver esto pronto: quisiera repetir exactamente el pedido de la vez pasada, aunque aquí no aparece el historial.","necesito resolver esto pronto: quisiera repetir exactamente el pedido de la vez pasada, aunque aquí no aparece el historial.",pedido,"[{""entity_type"": ""REFERENCIA_CONTEXTUAL"", ""entity_id"": ""pedido_previo""}]",[],0,0,
caso_058,perfil_02_directo_tiempo_limitado,"Necesito resolver esto pronto: para salmón, que es el pescado que estamos revisando, prefiero la preparación al vapor.","necesito resolver esto pronto: para salmón, que es el pescado que estamos revisando, prefiero la preparación al vapor.",pedido,"[{""entity_type"": ""PREPARACION"", ""entity_id"": ""al_vapor""}, {""entity_type"": ""REFERENCIA_CONTEXTUAL"", ""entity_id"": ""ultimo_producto""}]","[{""entity_type"": ""PRODUCTO_BASE"", ""entity_id"": ""salmon"", ""canonical"": ""Salmón"", ""text"": ""salmón"", ""normalized_text"": ""salmón"", ""start_char"": 36, ""end_char"": 42, ""start_token"": 6, ""end_token"": 7, ""priority"": 80, ""source"": ""PhraseMatcher""}, {""entity_type"": ""ALERGENO"", ""entity_id"": ""pescado"", ""canonical"": ""Pescado"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 54, ""end_char"": 61, ""start_token"": 11, ""end_token"": 12, ""priority"": 90, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PRODUCTO_BASE"", ""entity_id"": ""pescado"", ""canonical"": ""pescado"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 54, ""end_char"": 61, ""start_token"": 11, ""end_token"": 12, ""priority"": 80, ""source"": ""PhraseMatcher""}, {""entity_type"": ""CATEGORIA"", ""entity_id"": ""pescados"", ""canonical"": ""Pescados"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 54, ""end_char"": 61, ""start_token"": 11, ""end_token"": 12, ""priority"": 70, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PREPARACION"", ""entity_id"": ""al_vapor"", ""canonical"": ""al_vapor"", ""text"": ""al vapor"", ""normalized_text"": ""al vapor"", ""start_char"": 109, ""end_char"": 117, ""start_token"": 19, ""end_token"": 21, ""priority"": 75, ""source"": ""PhraseMatcher""}]",5,1,
caso_059,perfil_02_directo_tiempo_limitado,"Necesito resolver esto pronto: quiero pedirlo sin patacón, pero todavía no he indicado a cuál plato debe aplicarse el cambio.","necesito resolver esto pronto: quiero pedirlo sin patacón, pero todavía no he indicado a cuál plato debe aplicarse el cambio.",pedido,"[{""entity_type"": ""INGREDIENTE"", ""entity_id"": ""patacon""}]","[{""entity_type"": ""INGREDIENTE"", ""entity_id"": ""patacon"", ""canonical"": ""Patacón"", ""text"": ""patacón"", ""normalized_text"": ""patacón"", ""start_char"": 50, ""end_char"": 57, ""start_token"": 8, ""end_token"": 9, ""priority"": 65, ""source"": ""PhraseMatcher""}]",1,0,
caso_060,perfil_02_directo_tiempo_limitado,Necesito resolver esto pronto: tengo alergia a lácteos; ¿qué opción podrían recomendarme después de validar ingredientes y preparación?,necesito resolver esto pronto: tengo alergia a lácteos; ¿qué opción podrían recomendarme después de validar ingredientes y preparación?,recomendacion,"[{""entity_type"": ""ALERGENO"", ""entity_id"": ""lacteos""}]","[{""entity_type"": ""ALERGENO"", ""entity_id"": ""lacteos"", ""canonical"": ""Lácteos"", ""text"": ""lácteos"", ""normalized_text"": ""lácteos"", ""start_char"": 47, ""end_char"": 54, ""start_token"": 8, ""end_token"": 9, ""priority"": 90, ""source"": ""PhraseMatcher""}]",1,0,
caso_061,perfil_03_compra_familiar,"Hola, estoy organizando el almuerzo de la casa. Necesito organizar almuerzo para 5 personas, pero todavía no hemos definido qué platos pedir.","hola, estoy organizando el almuerzo de la casa. necesito organizar almuerzo para 5 personas, pero todavía no hemos definido qué platos pedir.",pedido,[],[],0,0,
caso_062,perfil_03_compra_familiar,"Hola, estoy organizando el almuerzo de la casa. Para completar el pedido, anote 3 porciones de bagre a la marinera y 1 de sancocho de bagre.","hola, estoy organizando el almuerzo de la casa. para completar el pedido, anote 3 porciones de bagre a la marinera y 1 de sancocho de bagre.",pedido,"[{""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""bagre_a_la_marinera""}, {""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""sancocho_de_bagre""}]","[{""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""bagre_a_la_marinera"", ""canonical"": ""Bagre a la Marinera"", ""text"": ""bagre a la marinera"", ""normalized_text"": ""bagre a la marinera"", ""start_char"": 95, ""end_char"": 114, ""start_token"": 19, ""end_token"": 23, ""priority"": 100, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PREPARACION"", ""entity_id"": ""a_la_marinera"", ""canonical"": ""a_la_marinera"", ""text"": ""a la marinera"", ""normalized_text"": ""a la marinera"", ""start_char"": 101, ""end_char"": 114, ""start_token"": 20, ""end_token"": 23, ""priority"": 75, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""sancocho_de_bagre"", ""canonical"": ""Sancocho de Bagre"", ""text"": ""sancocho de bagre"", ""normalized_text"": ""sancocho de bagre"", ""start_char"": 122, ""end_char"": 139, ""start_token"": 26, ""end_token"": 29, ""priority"": 100, ""source"": ""PhraseMatcher""}]",3,4,
