caso_id,perfil,mensaje_original,mensaje_normalizado,senales_sintacticas,extraccion_sintactica,error
caso_144,perfil_05_habitual_contextual,"Vuelvo al tema anterior para aclarar esto: antes de escoger, quisiera saber qué ingredientes y acompañamientos incluye bagre a la marinera. Quiero conocer qué trae ese plato; todavía no deseo ordenarlo.","vuelvo al tema anterior para aclarar esto: antes de escoger, quisiera saber qué ingredientes y acompañamientos incluye bagre a la marinera. quiero conocer qué trae ese plato; todavía no deseo ordenarlo.","[{""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""quisiera"", ""start_token"": 12, ""end_token"": 13}, {""rule_id"": ""CATEGORY_QUERY"", ""text"": ""qué"", ""start_token"": 14, ""end_token"": 15}, {""rule_id"": ""PREPARATION_DEFINITION"", ""text"": ""qué"", ""start_token"": 14, ""end_token"": 15}, {""rule_id"": ""PREPARATION_SEARCH"", ""text"": ""qué"", ""start_token"": 14, ""end_token"": 15}, {""rule_id"": ""PRICE_Q_WH"", ""text"": ""qué"", ""start_token"": 14, ""end_token"": 15}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""la"", ""start_token"": 21, ""end_token"": 22}, {""rule_id"": ""ORDER_SELECT_PREPARATION_COMMAND"", ""text"": ""quiero"", ""start_token"": 24, ""end_token"": 25}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""quiero"", ""start_token"": 24, ""end_token"": 25}, {""rule_id"": ""CATEGORY_QUERY"", ""text"": ""qué"", ""start_token"": 26, ""end_token"": 27}, {""rule_id"": ""PREPARATION_DEFINITION"", ""text"": ""qué"", ""start_token"": 26, ""end_token"": 27}, {""rule_id"": ""PREPARATION_SEARCH"", ""text"": ""qué"", ""start_token"": 26, ""end_token"": 27}, {""rule_id"": ""PRICE_Q_WH"", ""text"": ""qué"", ""start_token"": 26, ""end_token"": 27}, {""rule_id"": ""PRODUCT_DETAIL_WHAT_HAS"", ""text"": ""qué trae"", ""start_token"": 26, ""end_token"": 28}, {""rule_id"": ""ALLERGEN_CONTENT"", ""text"": ""trae"", ""start_token"": 27, ""end_token"": 28}, {""rule_id"": ""PRODUCT_DETAIL_CONTENT"", ""text"": ""trae"", ""start_token"": 27, ""end_token"": 28}, {""rule_id"": ""PRODUCT_DETAIL_CONTENT"", ""text"": ""trae ese"", ""start_token"": 27, ""end_token"": 29}, {""rule_id"": ""PRODUCT_DETAIL_CONTENT"", ""text"": ""trae ese plato"", ""start_token"": 27, ""end_token"": 30}, {""rule_id"": ""PRODUCT_DETAIL_CONTENT"", ""text"": ""trae ese plato;"", ""start_token"": 27, ""end_token"": 31}, {""rule_id"": ""PRODUCT_DETAIL_CONTENT"", ""text"": ""trae ese plato; todavía"", ""start_token"": 27, ""end_token"": 32}, {""rule_id"": ""PRODUCT_DETAIL_CONTENT"", ""text"": ""trae ese plato; todavía no"", ""start_token"": 27, ""end_token"": 33}, {""rule_id"": ""PRODUCT_DETAIL_CONTENT"", ""text"": ""trae ese plato; todavía no deseo"", ""start_token"": 27, ""end_token"": 34}, {""rule_id"": ""PRODUCT_DETAIL_CONTENT"", ""text"": ""trae ese plato; todavía no deseo ordenarlo"", ""start_token"": 27, ""end_token"": 35}, {""rule_id"": ""PRODUCT_DETAIL_CONTENT"", ""text"": ""trae ese plato; todavía no deseo ordenarlo."", ""start_token"": 27, ""end_token"": 36}]","{""quantities"": [], ""monetary_values"": [], ""has_negation"": true, ""referenced_entities"": []}",
caso_145,perfil_05_habitual_contextual,Retomando lo anterior: quisiera revisar cuáles pescados de la carta preparan al vapor. Busco cuáles platos se preparan así; no estoy cambiando un pedido existente.,retomando lo anterior: quisiera revisar cuáles pescados de la menú preparan al vapor. busco cuáles platos se preparan así; no estoy cambiando un pedido existente.,"[{""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""lo"", ""start_token"": 1, ""end_token"": 2}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""quisiera"", ""start_token"": 4, ""end_token"": 5}, {""rule_id"": ""CATEGORY_QUERY"", ""text"": ""cuáles"", ""start_token"": 6, ""end_token"": 7}, {""rule_id"": ""PREPARATION_SEARCH"", ""text"": ""cuáles"", ""start_token"": 6, ""end_token"": 7}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""la"", ""start_token"": 9, ""end_token"": 10}, {""rule_id"": ""PREPARATION_PRODUCT"", ""text"": ""preparan"", ""start_token"": 11, ""end_token"": 12}, {""rule_id"": ""PREPARATION_PRODUCT_VERBAL"", ""text"": ""preparan"", ""start_token"": 11, ""end_token"": 12}, {""rule_id"": ""CATEGORY_QUERY"", ""text"": ""cuáles"", ""start_token"": 16, ""end_token"": 17}, {""rule_id"": ""PREPARATION_SEARCH"", ""text"": ""cuáles"", ""start_token"": 16, ""end_token"": 17}, {""rule_id"": ""PREPARATION_PRODUCT_VERBAL"", ""text"": ""se preparan"", ""start_token"": 18, ""end_token"": 20}, {""rule_id"": ""PREPARATION_PRODUCT"", ""text"": ""preparan"", ""start_token"": 19, ""end_token"": 20}, {""rule_id"": ""PREPARATION_PRODUCT_VERBAL"", ""text"": ""preparan"", ""start_token"": 19, ""end_token"": 20}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""pedido"", ""start_token"": 26, ""end_token"": 27}]","{""quantities"": [1], ""monetary_values"": [], ""has_negation"": true, ""referenced_entities"": []}",
caso_146,perfil_05_habitual_contextual,"Sobre lo que veníamos revisando: ¿se puede pedir bagre frito, o esa preparación no está disponible para ese pescado? Quiero saber si esa combinación se puede preparar; todavía no la confirmo como pedido.","sobre lo que veníamos revisando: ¿se puede pedir bagre frito, o esa preparación no está disponible para ese pescado? quiero saber si esa combinación se puede preparar; todavía no la confirmo como pedido.","[{""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""lo"", ""start_token"": 1, ""end_token"": 2}, {""rule_id"": ""CATEGORY_QUERY"", ""text"": ""que"", ""start_token"": 2, ""end_token"": 3}, {""rule_id"": ""PREPARATION_DEFINITION"", ""text"": ""que"", ""start_token"": 2, ""end_token"": 3}, {""rule_id"": ""PREPARATION_SEARCH"", ""text"": ""que"", ""start_token"": 2, ""end_token"": 3}, {""rule_id"": ""PRICE_Q_WH"", ""text"": ""que"", ""start_token"": 2, ""end_token"": 3}, {""rule_id"": ""PREPARATION_PRODUCT_VERBAL"", ""text"": ""se puede"", ""start_token"": 7, ""end_token"": 9}, {""rule_id"": ""PREPARATION_PRODUCT_VERBAL"", ""text"": ""puede"", ""start_token"": 8, ""end_token"": 9}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""pedir"", ""start_token"": 9, ""end_token"": 10}, {""rule_id"": ""AVAILABILITY_PRODUCT_TRAILING"", ""text"": ""está disponible"", ""start_token"": 17, ""end_token"": 19}, {""rule_id"": ""AVAILABILITY_PRODUCT"", ""text"": ""disponible"", ""start_token"": 18, ""end_token"": 19}, {""rule_id"": ""AVAILABILITY_PRODUCT_TRAILING"", ""text"": ""disponible"", ""start_token"": 18, ""end_token"": 19}, {""rule_id"": ""ORDER_SELECT_PREPARATION_COMMAND"", ""text"": ""quiero"", ""start_token"": 23, ""end_token"": 24}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""quiero"", ""start_token"": 23, ""end_token"": 24}, {""rule_id"": ""PREPARATION_PRODUCT_VERBAL"", ""text"": ""se puede"", ""start_token"": 28, ""end_token"": 30}, {""rule_id"": ""PREPARATION_PRODUCT_VERBAL"", ""text"": ""se puede preparar"", ""start_token"": 28, ""end_token"": 31}, {""rule_id"": ""PREPARATION_PRODUCT_VERBAL"", ""text"": ""puede"", ""start_token"": 29, ""end_token"": 30}, {""rule_id"": ""PREPARATION_PRODUCT_VERBAL"", ""text"": ""puede preparar"", ""start_token"": 29, ""end_token"": 31}, {""rule_id"": ""PREPARATION_PRODUCT"", ""text"": ""preparar"", ""start_token"": 30, ""end_token"": 31}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""la"", ""start_token"": 34, ""end_token"": 35}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""pedido"", ""start_token"": 37, ""end_token"": 38}]","{""quantities"": [], ""monetary_values"": [], ""has_negation"": true, ""referenced_entities"": []}",
caso_147,perfil_05_habitual_contextual,Vuelvo al tema anterior para aclarar esto: quisiera confirmar si en este momento ofrecen arroz con camarón dentro de la carta. Solo pregunto si ese producto aparece en la oferta; no lo estoy pidiendo.,vuelvo al tema anterior para aclarar esto: quisiera confirmar si en este momento ofrecen arroz con camarón dentro de la menú. solo pregunto si ese producto aparece en la oferta; no lo estoy pidiendo.,"[{""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""quisiera"", ""start_token"": 8, ""end_token"": 9}, {""rule_id"": ""CATALOG_PRODUCT_OFFER"", ""text"": ""ofrecen"", ""start_token"": 14, ""end_token"": 15}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""la"", ""start_token"": 20, ""end_token"": 21}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""la"", ""start_token"": 30, ""end_token"": 31}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""lo"", ""start_token"": 34, ""end_token"": 35}]","{""quantities"": [], ""monetary_values"": [], ""has_negation"": true, ""referenced_entities"": []}",
caso_148,perfil_05_habitual_contextual,"Retomando lo anterior: ¿cómo funciona el domicilio, cuánto suele tardar y qué condiciones manejan para la entrega? Por ahora solo quiero conocer las condiciones del domicilio; no estoy solicitando el envío.","retomando lo anterior: ¿cómo funciona el domicilio, cuánto suele tardar y qué condiciones manejan para la entrega? por ahora solo quiero conocer las condiciones del domicilio; no estoy solicitando el envío.","[{""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""lo"", ""start_token"": 1, ""end_token"": 2}, {""rule_id"": ""DELIVERY_QUERY"", ""text"": ""cuánto"", ""start_token"": 10, ""end_token"": 11}, {""rule_id"": ""PRICE_PRODUCT_TRAILING"", ""text"": ""cuánto"", ""start_token"": 10, ""end_token"": 11}, {""rule_id"": ""PRICE_Q_WH"", ""text"": ""cuánto"", ""start_token"": 10, ""end_token"": 11}, {""rule_id"": ""CATEGORY_QUERY"", ""text"": ""qué"", ""start_token"": 14, ""end_token"": 15}, {""rule_id"": ""PREPARATION_DEFINITION"", ""text"": ""qué"", ""start_token"": 14, ""end_token"": 15}, {""rule_id"": ""PREPARATION_SEARCH"", ""text"": ""qué"", ""start_token"": 14, ""end_token"": 15}, {""rule_id"": ""PRICE_Q_WH"", ""text"": ""qué"", ""start_token"": 14, ""end_token"": 15}, {""rule_id"": ""CATALOG_PRODUCT_OFFER"", ""text"": ""manejan"", ""start_token"": 16, ""end_token"": 17}, {""rule_id"": ""INVOICE_QUERY"", ""text"": ""manejan"", ""start_token"": 16, ""end_token"": 17}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""la"", ""start_token"": 18, ""end_token"": 19}, {""rule_id"": ""ORDER_SELECT_PREPARATION_COMMAND"", ""text"": ""quiero"", ""start_token"": 24, ""end_token"": 25}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""quiero"", ""start_token"": 24, ""end_token"": 25}]","{""quantities"": [], ""monetary_values"": [], ""has_negation"": true, ""referenced_entities"": []}",
caso_149,perfil_05_habitual_contextual,Sobre lo que veníamos revisando: necesito coordinar la entrega de 25 almuerzos en un solo punto; ¿qué tiempo y condiciones manejan? Necesito que el restaurante confirme la logística para ese grupo antes de armar el pedido.,sobre lo que veníamos revisando: necesito coordinar la entrega de 25 almuerzos en un solo punto; ¿qué tiempo y condiciones manejan? necesito que el restaurante confirme la logística para ese grupo antes de armar el pedido.,"[{""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""lo"", ""start_token"": 1, ""end_token"": 2}, {""rule_id"": ""CATEGORY_QUERY"", ""text"": ""que"", ""start_token"": 2, ""end_token"": 3}, {""rule_id"": ""PREPARATION_DEFINITION"", ""text"": ""que"", ""start_token"": 2, ""end_token"": 3}, {""rule_id"": ""PREPARATION_SEARCH"", ""text"": ""que"", ""start_token"": 2, ""end_token"": 3}, {""rule_id"": ""PRICE_Q_WH"", ""text"": ""que"", ""start_token"": 2, ""end_token"": 3}, {""rule_id"": ""INVOICE_QUERY"", ""text"": ""necesito"", ""start_token"": 6, ""end_token"": 7}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""necesito"", ""start_token"": 6, ""end_token"": 7}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""la"", ""start_token"": 8, ""end_token"": 9}, {""rule_id"": ""DELIVERY_GROUP"", ""text"": ""entrega de 25 almuerzos"", ""start_token"": 9, ""end_token"": 13}, {""rule_id"": ""CATEGORY_QUERY"", ""text"": ""qué"", ""start_token"": 19, ""end_token"": 20}, {""rule_id"": ""PREPARATION_DEFINITION"", ""text"": ""qué"", ""start_token"": 19, ""end_token"": 20}, {""rule_id"": ""PREPARATION_SEARCH"", ""text"": ""qué"", ""start_token"": 19, ""end_token"": 20}, {""rule_id"": ""PRICE_Q_WH"", ""text"": ""qué"", ""start_token"": 19, ""end_token"": 20}, {""rule_id"": ""CATALOG_PRODUCT_OFFER"", ""text"": ""manejan"", ""start_token"": 23, ""end_token"": 24}, {""rule_id"": ""INVOICE_QUERY"", ""text"": ""manejan"", ""start_token"": 23, ""end_token"": 24}, {""rule_id"": ""INVOICE_QUERY"", ""text"": ""necesito"", ""start_token"": 25, ""end_token"": 26}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""necesito"", ""start_token"": 25, ""end_token"": 26}, {""rule_id"": ""CATEGORY_QUERY"", ""text"": ""que"", ""start_token"": 26, ""end_token"": 27}, {""rule_id"": ""PREPARATION_DEFINITION"", ""text"": ""que"", ""start_token"": 26, ""end_token"": 27}, {""rule_id"": ""PREPARATION_SEARCH"", ""text"": ""que"", ""start_token"": 26, ""end_token"": 27}, {""rule_id"": ""PRICE_Q_WH"", ""text"": ""que"", ""start_token"": 26, ""end_token"": 27}, {""rule_id"": ""PRICE_Q_WH"", ""text"": ""que el"", ""start_token"": 26, ""end_token"": 28}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""la"", ""start_token"": 30, ""end_token"": 31}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""pedido"", ""start_token"": 39, ""end_token"": 40}]","{""quantities"": [25, 1], ""monetary_values"": [], ""has_negation"": false, ""referenced_entities"": []}",
caso_150,perfil_05_habitual_contextual,"Vuelvo al tema anterior para aclarar esto: ¿cuál es el horario de atención del restaurante para el sábado, tanto al mediodía como en la noche? Solo pregunto por el horario de atención; no estoy reservando una mesa.","vuelvo al tema anterior para aclarar esto: ¿cuál es el horario de atención del restaurante para el sábado, tanto al mediodía como en la noche? solo pregunto por el horario de atención; no estoy reservando una mesa.","[{""rule_id"": ""PREPARATION_SEARCH"", ""text"": ""cuál"", ""start_token"": 9, ""end_token"": 10}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""la"", ""start_token"": 26, ""end_token"": 27}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""una"", ""start_token"": 40, ""end_token"": 41}]","{""quantities"": [1], ""monetary_values"": [], ""has_negation"": true, ""referenced_entities"": []}",
caso_151,perfil_06_formal_orientado_calidad,Necesito una respuesta precisa: estoy entre bagre y róbalo; ¿cuál es más suave y fácil de comer? Quiero compararlos por ese criterio antes de escoger; todavía no estoy pidiendo ninguno.,necesito una respuesta precisa: estoy entre bagre y róbalo; ¿cuál es más suave y fácil de comer? quiero compararlos por ese criterio antes de escoger; todavía no estoy pidiendo ninguno.,"[{""rule_id"": ""INVOICE_QUERY"", ""text"": ""necesito"", ""start_token"": 0, ""end_token"": 1}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""necesito"", ""start_token"": 0, ""end_token"": 1}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""necesito una"", ""start_token"": 0, ""end_token"": 2}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""una"", ""start_token"": 1, ""end_token"": 2}, {""rule_id"": ""PREPARATION_SEARCH"", ""text"": ""cuál"", ""start_token"": 12, ""end_token"": 13}, {""rule_id"": ""PRODUCT_COMPARISON"", ""text"": ""cuál es más suave y"", ""start_token"": 12, ""end_token"": 17}, {""rule_id"": ""ORDER_SELECT_PREPARATION_COMMAND"", ""text"": ""quiero"", ""start_token"": 21, ""end_token"": 22}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""quiero"", ""start_token"": 21, ""end_token"": 22}]","{""quantities"": [1], ""monetary_values"": [], ""has_negation"": true, ""referenced_entities"": []}",
caso_152,perfil_06_formal_orientado_calidad,"Antes de decidir quisiera conocer exactamente esto: antes de escoger, quisiera saber qué ingredientes y acompañamientos incluye arroz con camarón. Quiero conocer qué trae ese plato; todavía no deseo ordenarlo.","antes de decidir quisiera conocer exactamente esto: antes de escoger, quisiera saber qué ingredientes y acompañamientos incluye arroz con camarón. quiero conocer qué trae ese plato; todavía no deseo ordenarlo.","[{""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""quisiera"", ""start_token"": 3, ""end_token"": 4}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""quisiera"", ""start_token"": 12, ""end_token"": 13}, {""rule_id"": ""CATEGORY_QUERY"", ""text"": ""qué"", ""start_token"": 14, ""end_token"": 15}, {""rule_id"": ""PREPARATION_DEFINITION"", ""text"": ""qué"", ""start_token"": 14, ""end_token"": 15}, {""rule_id"": ""PREPARATION_SEARCH"", ""text"": ""qué"", ""start_token"": 14, ""end_token"": 15}, {""rule_id"": ""PRICE_Q_WH"", ""text"": ""qué"", ""start_token"": 14, ""end_token"": 15}, {""rule_id"": ""ORDER_SELECT_PREPARATION_COMMAND"", ""text"": ""quiero"", ""start_token"": 23, ""end_token"": 24}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""quiero"", ""start_token"": 23, ""end_token"": 24}, {""rule_id"": ""CATEGORY_QUERY"", ""text"": ""qué"", ""start_token"": 25, ""end_token"": 26}, {""rule_id"": ""PREPARATION_DEFINITION"", ""text"": ""qué"", ""start_token"": 25, ""end_token"": 26}, {""rule_id"": ""PREPARATION_SEARCH"", ""text"": ""qué"", ""start_token"": 25, ""end_token"": 26}, {""rule_id"": ""PRICE_Q_WH"", ""text"": ""qué"", ""start_token"": 25, ""end_token"": 26}, {""rule_id"": ""PRODUCT_DETAIL_WHAT_HAS"", ""text"": ""qué trae"", ""start_token"": 25, ""end_token"": 27}, {""rule_id"": ""ALLERGEN_CONTENT"", ""text"": ""trae"", ""start_token"": 26, ""end_token"": 27}, {""rule_id"": ""PRODUCT_DETAIL_CONTENT"", ""text"": ""trae"", ""start_token"": 26, ""end_token"": 27}, {""rule_id"": ""PRODUCT_DETAIL_CONTENT"", ""text"": ""trae ese"", ""start_token"": 26, ""end_token"": 28}, {""rule_id"": ""PRODUCT_DETAIL_CONTENT"", ""text"": ""trae ese plato"", ""start_token"": 26, ""end_token"": 29}, {""rule_id"": ""PRODUCT_DETAIL_CONTENT"", ""text"": ""trae ese plato;"", ""start_token"": 26, ""end_token"": 30}, {""rule_id"": ""PRODUCT_DETAIL_CONTENT"", ""text"": ""trae ese plato; todavía"", ""start_token"": 26, ""end_token"": 31}, {""rule_id"": ""PRODUCT_DETAIL_CONTENT"", ""text"": ""trae ese plato; todavía no"", ""start_token"": 26, ""end_token"": 32}, {""rule_id"": ""PRODUCT_DETAIL_CONTENT"", ""text"": ""trae ese plato; todavía no deseo"", ""start_token"": 26, ""end_token"": 33}, {""rule_id"": ""PRODUCT_DETAIL_CONTENT"", ""text"": ""trae ese plato; todavía no deseo ordenarlo"", ""start_token"": 26, ""end_token"": 34}, {""rule_id"": ""PRODUCT_DETAIL_CONTENT"", ""text"": ""trae ese plato; todavía no deseo ordenarlo."", ""start_token"": 26, ""end_token"": 35}]","{""quantities"": [], ""monetary_values"": [], ""has_negation"": true, ""referenced_entities"": []}",
caso_153,perfil_06_formal_orientado_calidad,Para evaluar bien la opción: no conozco esa preparación; ¿me explican qué significa pedir un pescado a la marinera? Solo quiero entender qué significa esa preparación; aún no la estoy eligiendo para un pedido.,para evaluar bien la opción: no conozco esa preparación; ¿me explican qué significa pedir un pescado a la marinera? solo quiero entender qué significa esa preparación; aún no la estoy eligiendo para un pedido.,"[{""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""la"", ""start_token"": 3, ""end_token"": 4}, {""rule_id"": ""CATEGORY_QUERY"", ""text"": ""qué"", ""start_token"": 14, ""end_token"": 15}, {""rule_id"": ""PREPARATION_DEFINITION"", ""text"": ""qué"", ""start_token"": 14, ""end_token"": 15}, {""rule_id"": ""PREPARATION_DEFINITION"", ""text"": ""qué significa"", ""start_token"": 14, ""end_token"": 16}, {""rule_id"": ""PREPARATION_SEARCH"", ""text"": ""qué"", ""start_token"": 14, ""end_token"": 15}, {""rule_id"": ""PRICE_Q_WH"", ""text"": ""qué"", ""start_token"": 14, ""end_token"": 15}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""pedir"", ""start_token"": 16, ""end_token"": 17}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""pedir un"", ""start_token"": 16, ""end_token"": 18}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""la"", ""start_token"": 20, ""end_token"": 21}, {""rule_id"": ""ORDER_SELECT_PREPARATION_COMMAND"", ""text"": ""quiero"", ""start_token"": 24, ""end_token"": 25}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""quiero"", ""start_token"": 24, ""end_token"": 25}, {""rule_id"": ""CATEGORY_QUERY"", ""text"": ""qué"", ""start_token"": 26, ""end_token"": 27}, {""rule_id"": ""PREPARATION_DEFINITION"", ""text"": ""qué"", ""start_token"": 26, ""end_token"": 27}, {""rule_id"": ""PREPARATION_DEFINITION"", ""text"": ""qué significa"", ""start_token"": 26, ""end_token"": 28}, {""rule_id"": ""PREPARATION_SEARCH"", ""text"": ""qué"", ""start_token"": 26, ""end_token"": 27}, {""rule_id"": ""PRICE_Q_WH"", ""text"": ""qué"", ""start_token"": 26, ""end_token"": 27}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""la"", ""start_token"": 33, ""end_token"": 34}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""pedido"", ""start_token"": 38, ""end_token"": 39}]","{""quantities"": [1, 1], ""monetary_values"": [], ""has_negation"": true, ""referenced_entities"": []}",
