caso_id,perfil,mensaje_original,mensaje_normalizado,intencion_esperada,entidades_fase1,entidades_phrase_matcher,cantidad_entities,cantidad_descartadas_solapamiento,error
caso_260,cliente_07_baja_alfabetizacion_digital,quiero una arroz con camarón,quiero una arroz con camarón,hacer_pedido,{},"[{""entity_type"": ""INGREDIENTE"", ""entity_id"": ""arroz"", ""canonical"": ""Arroz"", ""text"": ""arroz"", ""normalized_text"": ""arroz"", ""start_char"": 11, ""end_char"": 16, ""start_token"": 2, ""end_token"": 3, ""priority"": 65, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""arroz_con_camaron"", ""canonical"": ""Arroz con Camarón"", ""text"": ""arroz con camarón"", ""normalized_text"": ""arroz con camarón"", ""start_char"": 11, ""end_char"": 28, ""start_token"": 2, ""end_token"": 5, ""priority"": 100, ""source"": ""PhraseMatcher""}, {""entity_type"": ""ALERGENO"", ""entity_id"": ""crustaceos"", ""canonical"": ""Crustáceos"", ""text"": ""camarón"", ""normalized_text"": ""camarón"", ""start_char"": 21, ""end_char"": 28, ""start_token"": 4, ""end_token"": 5, ""priority"": 90, ""source"": ""PhraseMatcher""}]",3,3,
caso_261,cliente_07_baja_alfabetizacion_digital,quiero una mojarra frita,quiero una mojarra frita,hacer_pedido,{},"[{""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""mojarra_frita"", ""canonical"": ""Mojarra Frita"", ""text"": ""mojarra frita"", ""normalized_text"": ""mojarra frita"", ""start_char"": 11, ""end_char"": 24, ""start_token"": 2, ""end_token"": 4, ""priority"": 100, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PREPARACION"", ""entity_id"": ""frito"", ""canonical"": ""frito"", ""text"": ""frita"", ""normalized_text"": ""frita"", ""start_char"": 19, ""end_char"": 24, ""start_token"": 3, ""end_token"": 4, ""priority"": 75, ""source"": ""PhraseMatcher""}]",2,2,
caso_262,cliente_07_baja_alfabetizacion_digital,me regala un combo,por favor me da un combo,hacer_pedido,{},[],0,0,
caso_263,cliente_07_baja_alfabetizacion_digital,"mándeme una ejecutivo, doña","mándeme una ejecutivo, doña",hacer_pedido,{},"[{""entity_type"": ""CATEGORIA"", ""entity_id"": ""almuerzos_ejecutivos"", ""canonical"": ""Almuerzos Ejecutivos"", ""text"": ""ejecutivo"", ""normalized_text"": ""ejecutivo"", ""start_char"": 12, ""end_char"": 21, ""start_token"": 2, ""end_token"": 3, ""priority"": 70, ""source"": ""PhraseMatcher""}]",1,0,
caso_264,cliente_07_baja_alfabetizacion_digital,mándeme una pescado,mándeme una pescado,hacer_pedido,{},"[{""entity_type"": ""ALERGENO"", ""entity_id"": ""pescado"", ""canonical"": ""Pescado"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 12, ""end_char"": 19, ""start_token"": 2, ""end_token"": 3, ""priority"": 90, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PRODUCTO_BASE"", ""entity_id"": ""pescado"", ""canonical"": ""pescado"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 12, ""end_char"": 19, ""start_token"": 2, ""end_token"": 3, ""priority"": 80, ""source"": ""PhraseMatcher""}, {""entity_type"": ""CATEGORIA"", ""entity_id"": ""pescados"", ""canonical"": ""Pescados"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 12, ""end_char"": 19, ""start_token"": 2, ""end_token"": 3, ""priority"": 70, ""source"": ""PhraseMatcher""}]",3,0,
caso_265,cliente_07_baja_alfabetizacion_digital,"doña, necesito pedir un combo","doña, necesito pedir un combo",hacer_pedido,{},[],0,0,
caso_266,cliente_07_baja_alfabetizacion_digital,"don, ¿qué precio tiene la pescado?","don, ¿qué precio tiene la pescado?",consultar_precio,{},"[{""entity_type"": ""ALERGENO"", ""entity_id"": ""pescado"", ""canonical"": ""Pescado"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 26, ""end_char"": 33, ""start_token"": 7, ""end_token"": 8, ""priority"": 90, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PRODUCTO_BASE"", ""entity_id"": ""pescado"", ""canonical"": ""pescado"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 26, ""end_char"": 33, ""start_token"": 7, ""end_token"": 8, ""priority"": 80, ""source"": ""PhraseMatcher""}, {""entity_type"": ""CATEGORIA"", ""entity_id"": ""pescados"", ""canonical"": ""Pescados"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 26, ""end_char"": 33, ""start_token"": 7, ""end_token"": 8, ""priority"": 70, ""source"": ""PhraseMatcher""}]",3,0,
caso_267,cliente_07_baja_alfabetizacion_digital,me regala un arroz con camarón,por favor me da un arroz con camarón,hacer_pedido,{},"[{""entity_type"": ""INGREDIENTE"", ""entity_id"": ""arroz"", ""canonical"": ""Arroz"", ""text"": ""arroz"", ""normalized_text"": ""arroz"", ""start_char"": 19, ""end_char"": 24, ""start_token"": 5, ""end_token"": 6, ""priority"": 65, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""arroz_con_camaron"", ""canonical"": ""Arroz con Camarón"", ""text"": ""arroz con camarón"", ""normalized_text"": ""arroz con camarón"", ""start_char"": 19, ""end_char"": 36, ""start_token"": 5, ""end_token"": 8, ""priority"": 100, ""source"": ""PhraseMatcher""}, {""entity_type"": ""ALERGENO"", ""entity_id"": ""crustaceos"", ""canonical"": ""Crustáceos"", ""text"": ""camarón"", ""normalized_text"": ""camarón"", ""start_char"": 29, ""end_char"": 36, ""start_token"": 7, ""end_token"": 8, ""priority"": 90, ""source"": ""PhraseMatcher""}]",3,3,
caso_268,cliente_07_baja_alfabetizacion_digital,"doña, en cuanto sale el pescado?","doña, cuánto cuesta el pescado?",consultar_precio,{},"[{""entity_type"": ""ALERGENO"", ""entity_id"": ""pescado"", ""canonical"": ""Pescado"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 23, ""end_char"": 30, ""start_token"": 5, ""end_token"": 6, ""priority"": 90, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PRODUCTO_BASE"", ""entity_id"": ""pescado"", ""canonical"": ""pescado"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 23, ""end_char"": 30, ""start_token"": 5, ""end_token"": 6, ""priority"": 80, ""source"": ""PhraseMatcher""}, {""entity_type"": ""CATEGORIA"", ""entity_id"": ""pescados"", ""canonical"": ""Pescados"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 23, ""end_char"": 30, ""start_token"": 5, ""end_token"": 6, ""priority"": 70, ""source"": ""PhraseMatcher""}]",3,0,
caso_269,cliente_07_baja_alfabetizacion_digital,"Don, me regala un ejecutivo","don, por favor me da un ejecutivo",hacer_pedido,{},"[{""entity_type"": ""CATEGORIA"", ""entity_id"": ""almuerzos_ejecutivos"", ""canonical"": ""Almuerzos Ejecutivos"", ""text"": ""ejecutivo"", ""normalized_text"": ""ejecutivo"", ""start_char"": 24, ""end_char"": 33, ""start_token"": 7, ""end_token"": 8, ""priority"": 70, ""source"": ""PhraseMatcher""}]",1,0,
caso_270,cliente_07_baja_alfabetizacion_digital,"doña, necesito pedir un mojarra frita","doña, necesito pedir un mojarra frita",hacer_pedido,{},"[{""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""mojarra_frita"", ""canonical"": ""Mojarra Frita"", ""text"": ""mojarra frita"", ""normalized_text"": ""mojarra frita"", ""start_char"": 24, ""end_char"": 37, ""start_token"": 5, ""end_token"": 7, ""priority"": 100, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PREPARACION"", ""entity_id"": ""frito"", ""canonical"": ""frito"", ""text"": ""frita"", ""normalized_text"": ""frita"", ""start_char"": 32, ""end_char"": 37, ""start_token"": 6, ""end_token"": 7, ""priority"": 75, ""source"": ""PhraseMatcher""}]",2,2,
caso_271,cliente_07_baja_alfabetizacion_digital,"don, necesito pedir un mojarra frita","don, necesito pedir un mojarra frita",hacer_pedido,{},"[{""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""mojarra_frita"", ""canonical"": ""Mojarra Frita"", ""text"": ""mojarra frita"", ""normalized_text"": ""mojarra frita"", ""start_char"": 23, ""end_char"": 36, ""start_token"": 5, ""end_token"": 7, ""priority"": 100, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PREPARACION"", ""entity_id"": ""frito"", ""canonical"": ""frito"", ""text"": ""frita"", ""normalized_text"": ""frita"", ""start_char"": 31, ""end_char"": 36, ""start_token"": 6, ""end_token"": 7, ""priority"": 75, ""source"": ""PhraseMatcher""}]",2,2,
caso_272,cliente_07_baja_alfabetizacion_digital,en cuanto sale el pescado?,cuánto cuesta el pescado?,consultar_precio,{},"[{""entity_type"": ""ALERGENO"", ""entity_id"": ""pescado"", ""canonical"": ""Pescado"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 17, ""end_char"": 24, ""start_token"": 3, ""end_token"": 4, ""priority"": 90, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PRODUCTO_BASE"", ""entity_id"": ""pescado"", ""canonical"": ""pescado"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 17, ""end_char"": 24, ""start_token"": 3, ""end_token"": 4, ""priority"": 80, ""source"": ""PhraseMatcher""}, {""entity_type"": ""CATEGORIA"", ""entity_id"": ""pescados"", ""canonical"": ""Pescados"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 17, ""end_char"": 24, ""start_token"": 3, ""end_token"": 4, ""priority"": 70, ""source"": ""PhraseMatcher""}]",3,0,
caso_273,cliente_07_baja_alfabetizacion_digital,en cuanto sale el hamburguesa?,cuánto cuesta el hamburguesa?,consultar_precio,{},[],0,0,
caso_274,cliente_07_baja_alfabetizacion_digital,"don, en cuanto sale el mojarra frita?","don, cuánto cuesta el mojarra frita?",consultar_precio,{},"[{""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""mojarra_frita"", ""canonical"": ""Mojarra Frita"", ""text"": ""mojarra frita"", ""normalized_text"": ""mojarra frita"", ""start_char"": 22, ""end_char"": 35, ""start_token"": 5, ""end_token"": 7, ""priority"": 100, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PREPARACION"", ""entity_id"": ""frito"", ""canonical"": ""frito"", ""text"": ""frita"", ""normalized_text"": ""frita"", ""start_char"": 30, ""end_char"": 35, ""start_token"": 6, ""end_token"": 7, ""priority"": 75, ""source"": ""PhraseMatcher""}]",2,2,
caso_275,cliente_07_baja_alfabetizacion_digital,"mano, me regala un arroz con camarón","mano, por favor me da un arroz con camarón",hacer_pedido,{},"[{""entity_type"": ""INGREDIENTE"", ""entity_id"": ""arroz"", ""canonical"": ""Arroz"", ""text"": ""arroz"", ""normalized_text"": ""arroz"", ""start_char"": 25, ""end_char"": 30, ""start_token"": 7, ""end_token"": 8, ""priority"": 65, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""arroz_con_camaron"", ""canonical"": ""Arroz con Camarón"", ""text"": ""arroz con camarón"", ""normalized_text"": ""arroz con camarón"", ""start_char"": 25, ""end_char"": 42, ""start_token"": 7, ""end_token"": 10, ""priority"": 100, ""source"": ""PhraseMatcher""}, {""entity_type"": ""ALERGENO"", ""entity_id"": ""crustaceos"", ""canonical"": ""Crustáceos"", ""text"": ""camarón"", ""normalized_text"": ""camarón"", ""start_char"": 35, ""end_char"": 42, ""start_token"": 9, ""end_token"": 10, ""priority"": 90, ""source"": ""PhraseMatcher""}]",3,3,
caso_276,cliente_07_baja_alfabetizacion_digital,necesito pedir un pescado,necesito pedir un pescado,hacer_pedido,{},"[{""entity_type"": ""ALERGENO"", ""entity_id"": ""pescado"", ""canonical"": ""Pescado"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 18, ""end_char"": 25, ""start_token"": 3, ""end_token"": 4, ""priority"": 90, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PRODUCTO_BASE"", ""entity_id"": ""pescado"", ""canonical"": ""pescado"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 18, ""end_char"": 25, ""start_token"": 3, ""end_token"": 4, ""priority"": 80, ""source"": ""PhraseMatcher""}, {""entity_type"": ""CATEGORIA"", ""entity_id"": ""pescados"", ""canonical"": ""Pescados"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 18, ""end_char"": 25, ""start_token"": 3, ""end_token"": 4, ""priority"": 70, ""source"": ""PhraseMatcher""}]",3,0,
caso_277,cliente_07_baja_alfabetizacion_digital,"en cuanto sale el corrientazo, mano?","cuánto cuesta el almuerzo ejecutivo, mano?",consultar_precio,{},"[{""entity_type"": ""CATEGORIA"", ""entity_id"": ""almuerzos_ejecutivos"", ""canonical"": ""Almuerzos Ejecutivos"", ""text"": ""almuerzo ejecutivo"", ""normalized_text"": ""almuerzo ejecutivo"", ""start_char"": 17, ""end_char"": 35, ""start_token"": 3, ""end_token"": 5, ""priority"": 70, ""source"": ""PhraseMatcher""}]",1,1,
caso_278,cliente_07_baja_alfabetizacion_digital,¿cuánto vale la pescado?,¿cuánto vale la pescado?,consultar_precio,{},"[{""entity_type"": ""ALERGENO"", ""entity_id"": ""pescado"", ""canonical"": ""Pescado"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 16, ""end_char"": 23, ""start_token"": 4, ""end_token"": 5, ""priority"": 90, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PRODUCTO_BASE"", ""entity_id"": ""pescado"", ""canonical"": ""pescado"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 16, ""end_char"": 23, ""start_token"": 4, ""end_token"": 5, ""priority"": 80, ""source"": ""PhraseMatcher""}, {""entity_type"": ""CATEGORIA"", ""entity_id"": ""pescados"", ""canonical"": ""Pescados"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 16, ""end_char"": 23, ""start_token"": 4, ""end_token"": 5, ""priority"": 70, ""source"": ""PhraseMatcher""}]",3,0,
caso_279,cliente_07_baja_alfabetizacion_digital,me regala un ejecutivo,por favor me da un ejecutivo,hacer_pedido,{},"[{""entity_type"": ""CATEGORIA"", ""entity_id"": ""almuerzos_ejecutivos"", ""canonical"": ""Almuerzos Ejecutivos"", ""text"": ""ejecutivo"", ""normalized_text"": ""ejecutivo"", ""start_char"": 19, ""end_char"": 28, ""start_token"": 5, ""end_token"": 6, ""priority"": 70, ""source"": ""PhraseMatcher""}]",1,0,
caso_280,cliente_07_baja_alfabetizacion_digital,"don, en cuanto sale el hamburguesa?","don, cuánto cuesta el hamburguesa?",consultar_precio,{},[],0,0,
caso_281,cliente_08_adolescente,"mándeme una mojarra frita, papi","mándeme una mojarra frita, papi",hacer_pedido,{},"[{""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""mojarra_frita"", ""canonical"": ""Mojarra Frita"", ""text"": ""mojarra frita"", ""normalized_text"": ""mojarra frita"", ""start_char"": 12, ""end_char"": 25, ""start_token"": 2, ""end_token"": 4, ""priority"": 100, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PREPARACION"", ""entity_id"": ""frito"", ""canonical"": ""frito"", ""text"": ""frita"", ""normalized_text"": ""frita"", ""start_char"": 20, ""end_char"": 25, ""start_token"": 3, ""end_token"": 4, ""priority"": 75, ""source"": ""PhraseMatcher""}]",2,2,
caso_282,cliente_08_adolescente,"¿Tienen Daviplata, perro?","¿tienen daviplata, perro?",consultar_medios_pago,{},"[{""entity_type"": ""MEDIO_PAGO"", ""entity_id"": ""daviplata"", ""canonical"": ""daviplata"", ""text"": ""daviplata"", ""normalized_text"": ""daviplata"", ""start_char"": 8, ""end_char"": 17, ""start_token"": 2, ""end_token"": 3, ""priority"": 70, ""source"": ""PhraseMatcher""}]",1,0,
caso_283,cliente_08_adolescente,"Papi, necesito pedir un pescado","papi, necesito pedir un pescado",hacer_pedido,{},"[{""entity_type"": ""ALERGENO"", ""entity_id"": ""pescado"", ""canonical"": ""Pescado"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 24, ""end_char"": 31, ""start_token"": 5, ""end_token"": 6, ""priority"": 90, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PRODUCTO_BASE"", ""entity_id"": ""pescado"", ""canonical"": ""pescado"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 24, ""end_char"": 31, ""start_token"": 5, ""end_token"": 6, ""priority"": 80, ""source"": ""PhraseMatcher""}, {""entity_type"": ""CATEGORIA"", ""entity_id"": ""pescados"", ""canonical"": ""Pescados"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 24, ""end_char"": 31, ""start_token"": 5, ""end_token"": 6, ""priority"": 70, ""source"": ""PhraseMatcher""}]",3,0,
caso_284,cliente_08_adolescente,"¿Tienen Daviplata, perro?","¿tienen daviplata, perro?",consultar_medios_pago,{},"[{""entity_type"": ""MEDIO_PAGO"", ""entity_id"": ""daviplata"", ""canonical"": ""daviplata"", ""text"": ""daviplata"", ""normalized_text"": ""daviplata"", ""start_char"": 8, ""end_char"": 17, ""start_token"": 2, ""end_token"": 3, ""priority"": 70, ""source"": ""PhraseMatcher""}]",1,0,
caso_285,cliente_08_adolescente,necesito pedir un corrientazo,necesito pedir un almuerzo ejecutivo,hacer_pedido,{},"[{""entity_type"": ""CATEGORIA"", ""entity_id"": ""almuerzos_ejecutivos"", ""canonical"": ""Almuerzos Ejecutivos"", ""text"": ""almuerzo ejecutivo"", ""normalized_text"": ""almuerzo ejecutivo"", ""start_char"": 18, ""end_char"": 36, ""start_token"": 3, ""end_token"": 5, ""priority"": 70, ""source"": ""PhraseMatcher""}]",1,1,
caso_286,cliente_08_adolescente,¿puedo pagar con tarjeta?,¿puedo pagar con tarjeta?,consultar_medios_pago,{},[],0,0,
caso_287,cliente_08_adolescente,¿tienen daviplata?,¿tienen daviplata?,consultar_medios_pago,{},"[{""entity_type"": ""MEDIO_PAGO"", ""entity_id"": ""daviplata"", ""canonical"": ""daviplata"", ""text"": ""daviplata"", ""normalized_text"": ""daviplata"", ""start_char"": 8, ""end_char"": 17, ""start_token"": 2, ""end_token"": 3, ""priority"": 70, ""source"": ""PhraseMatcher""}]",1,0,
caso_288,cliente_08_adolescente,"necesito pedir un arroz con camarón, papi","necesito pedir un arroz con camarón, papi",hacer_pedido,{},"[{""entity_type"": ""INGREDIENTE"", ""entity_id"": ""arroz"", ""canonical"": ""Arroz"", ""text"": ""arroz"", ""normalized_text"": ""arroz"", ""start_char"": 18, ""end_char"": 23, ""start_token"": 3, ""end_token"": 4, ""priority"": 65, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""arroz_con_camaron"", ""canonical"": ""Arroz con Camarón"", ""text"": ""arroz con camarón"", ""normalized_text"": ""arroz con camarón"", ""start_char"": 18, ""end_char"": 35, ""start_token"": 3, ""end_token"": 6, ""priority"": 100, ""source"": ""PhraseMatcher""}, {""entity_type"": ""ALERGENO"", ""entity_id"": ""crustaceos"", ""canonical"": ""Crustáceos"", ""text"": ""camarón"", ""normalized_text"": ""camarón"", ""start_char"": 28, ""end_char"": 35, ""start_token"": 5, ""end_token"": 6, ""priority"": 90, ""source"": ""PhraseMatcher""}]",3,3,
caso_289,cliente_08_adolescente,"mor, me regala un mojarra frita","mor, por favor me da un mojarra frita",hacer_pedido,{},"[{""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""mojarra_frita"", ""canonical"": ""Mojarra Frita"", ""text"": ""mojarra frita"", ""normalized_text"": ""mojarra frita"", ""start_char"": 24, ""end_char"": 37, ""start_token"": 7, ""end_token"": 9, ""priority"": 100, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PREPARACION"", ""entity_id"": ""frito"", ""canonical"": ""frito"", ""text"": ""frita"", ""normalized_text"": ""frita"", ""start_char"": 32, ""end_char"": 37, ""start_token"": 8, ""end_token"": 9, ""priority"": 75, ""source"": ""PhraseMatcher""}]",2,2,
caso_290,cliente_08_adolescente,"Mor, ¿qué almuerzo tienen barato?","mor, ¿qué almuerzo tienen barato?",solicitar_recomendacion_por_presupuesto,{},[],0,0,
caso_291,cliente_08_adolescente,"¿Tienen Daviplata, papi?","¿tienen daviplata, papi?",consultar_medios_pago,{},"[{""entity_type"": ""MEDIO_PAGO"", ""entity_id"": ""daviplata"", ""canonical"": ""daviplata"", ""text"": ""daviplata"", ""normalized_text"": ""daviplata"", ""start_char"": 8, ""end_char"": 17, ""start_token"": 2, ""end_token"": 3, ""priority"": 70, ""source"": ""PhraseMatcher""}]",1,0,
caso_292,cliente_08_adolescente,tienen corrientazo?,tienen almuerzo ejecutivo?,solicitar_recomendacion_por_presupuesto,{},"[{""entity_type"": ""CATEGORIA"", ""entity_id"": ""almuerzos_ejecutivos"", ""canonical"": ""Almuerzos Ejecutivos"", ""text"": ""almuerzo ejecutivo"", ""normalized_text"": ""almuerzo ejecutivo"", ""start_char"": 7, ""end_char"": 25, ""start_token"": 1, ""end_token"": 3, ""priority"": 70, ""source"": ""PhraseMatcher""}]",1,1,
caso_293,cliente_08_adolescente,"Perro, necesito pedir un mojarra frita","perro, necesito pedir un mojarra frita",hacer_pedido,{},"[{""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""mojarra_frita"", ""canonical"": ""Mojarra Frita"", ""text"": ""mojarra frita"", ""normalized_text"": ""mojarra frita"", ""start_char"": 25, ""end_char"": 38, ""start_token"": 5, ""end_token"": 7, ""priority"": 100, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PREPARACION"", ""entity_id"": ""frito"", ""canonical"": ""frito"", ""text"": ""frita"", ""normalized_text"": ""frita"", ""start_char"": 33, ""end_char"": 38, ""start_token"": 6, ""end_token"": 7, ""priority"": 75, ""source"": ""PhraseMatcher""}]",2,2,
caso_294,cliente_08_adolescente,"se puede pagar con transferencia, mor?","puedo pagar con transferencia, mor?",consultar_medios_pago,{},"[{""entity_type"": ""MEDIO_PAGO"", ""entity_id"": ""transferencia_bancaria"", ""canonical"": ""transferencia_bancaria"", ""text"": ""transferencia"", ""normalized_text"": ""transferencia"", ""start_char"": 16, ""end_char"": 29, ""start_token"": 3, ""end_token"": 4, ""priority"": 70, ""source"": ""PhraseMatcher""}]",1,0,
caso_295,cliente_08_adolescente,mándeme una corrientazo,mándeme una almuerzo ejecutivo,hacer_pedido,{},"[{""entity_type"": ""CATEGORIA"", ""entity_id"": ""almuerzos_ejecutivos"", ""canonical"": ""Almuerzos Ejecutivos"", ""text"": ""almuerzo ejecutivo"", ""normalized_text"": ""almuerzo ejecutivo"", ""start_char"": 12, ""end_char"": 30, ""start_token"": 2, ""end_token"": 4, ""priority"": 70, ""source"": ""PhraseMatcher""}]",1,1,
caso_296,cliente_08_adolescente,"mor, me regala un arroz con camarón","mor, por favor me da un arroz con camarón",hacer_pedido,{},"[{""entity_type"": ""INGREDIENTE"", ""entity_id"": ""arroz"", ""canonical"": ""Arroz"", ""text"": ""arroz"", ""normalized_text"": ""arroz"", ""start_char"": 24, ""end_char"": 29, ""start_token"": 7, ""end_token"": 8, ""priority"": 65, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""arroz_con_camaron"", ""canonical"": ""Arroz con Camarón"", ""text"": ""arroz con camarón"", ""normalized_text"": ""arroz con camarón"", ""start_char"": 24, ""end_char"": 41, ""start_token"": 7, ""end_token"": 10, ""priority"": 100, ""source"": ""PhraseMatcher""}, {""entity_type"": ""ALERGENO"", ""entity_id"": ""crustaceos"", ""canonical"": ""Crustáceos"", ""text"": ""camarón"", ""normalized_text"": ""camarón"", ""start_char"": 34, ""end_char"": 41, ""start_token"": 9, ""end_token"": 10, ""priority"": 90, ""source"": ""PhraseMatcher""}]",3,3,
caso_297,cliente_08_adolescente,"papi, algo por menos de 10 mil pesos?","papi, algo por menos de 10 mil pesos?",solicitar_recomendacion_por_presupuesto,{},[],0,0,
caso_298,cliente_08_adolescente,¿tienen daviplata?,¿tienen daviplata?,consultar_medios_pago,{},"[{""entity_type"": ""MEDIO_PAGO"", ""entity_id"": ""daviplata"", ""canonical"": ""daviplata"", ""text"": ""daviplata"", ""normalized_text"": ""daviplata"", ""start_char"": 8, ""end_char"": 17, ""start_token"": 2, ""end_token"": 3, ""priority"": 70, ""source"": ""PhraseMatcher""}]",1,0,
caso_299,cliente_08_adolescente,"¿qué almuerzo tienen barato, papi?","¿qué almuerzo tienen barato, papi?",solicitar_recomendacion_por_presupuesto,{},[],0,0,
caso_300,cliente_08_adolescente,necesito pedir un cazuela,necesito pedir un cazuela,hacer_pedido,{},"[{""entity_type"": ""PRODUCTO_BASE"", ""entity_id"": ""cazuela"", ""canonical"": ""cazuela"", ""text"": ""cazuela"", ""normalized_text"": ""cazuela"", ""start_char"": 18, ""end_char"": 25, ""start_token"": 3, ""end_token"": 4, ""priority"": 80, ""source"": ""PhraseMatcher""}]",1,0,
caso_301,cliente_08_adolescente,"tienen corrientazo, perro?","tienen almuerzo ejecutivo, perro?",solicitar_recomendacion_por_presupuesto,{},"[{""entity_type"": ""CATEGORIA"", ""entity_id"": ""almuerzos_ejecutivos"", ""canonical"": ""Almuerzos Ejecutivos"", ""text"": ""almuerzo ejecutivo"", ""normalized_text"": ""almuerzo ejecutivo"", ""start_char"": 7, ""end_char"": 25, ""start_token"": 1, ""end_token"": 3, ""priority"": 70, ""source"": ""PhraseMatcher""}]",1,1,
caso_302,cliente_08_adolescente,"Mor, me regala un ejecutivo","mor, por favor me da un ejecutivo",hacer_pedido,{},"[{""entity_type"": ""CATEGORIA"", ""entity_id"": ""almuerzos_ejecutivos"", ""canonical"": ""Almuerzos Ejecutivos"", ""text"": ""ejecutivo"", ""normalized_text"": ""ejecutivo"", ""start_char"": 24, ""end_char"": 33, ""start_token"": 7, ""end_token"": 8, ""priority"": 70, ""source"": ""PhraseMatcher""}]",1,0,
caso_303,cliente_08_adolescente,"¿qué almuerzo tienen barato, papi?","¿qué almuerzo tienen barato, papi?",solicitar_recomendacion_por_presupuesto,{},[],0,0,
caso_304,cliente_08_adolescente,"tienen corrientazo, bro?","tienen almuerzo ejecutivo, bro?",solicitar_recomendacion_por_presupuesto,{},"[{""entity_type"": ""CATEGORIA"", ""entity_id"": ""almuerzos_ejecutivos"", ""canonical"": ""Almuerzos Ejecutivos"", ""text"": ""almuerzo ejecutivo"", ""normalized_text"": ""almuerzo ejecutivo"", ""start_char"": 7, ""end_char"": 25, ""start_token"": 1, ""end_token"": 3, ""priority"": 70, ""source"": ""PhraseMatcher""}]",1,1,
caso_305,cliente_08_adolescente,"mor, tienen corrientazo?","mor, tienen almuerzo ejecutivo?",solicitar_recomendacion_por_presupuesto,{},"[{""entity_type"": ""CATEGORIA"", ""entity_id"": ""almuerzos_ejecutivos"", ""canonical"": ""Almuerzos Ejecutivos"", ""text"": ""almuerzo ejecutivo"", ""normalized_text"": ""almuerzo ejecutivo"", ""start_char"": 12, ""end_char"": 30, ""start_token"": 3, ""end_token"": 5, ""priority"": 70, ""source"": ""PhraseMatcher""}]",1,1,
caso_306,cliente_08_adolescente,"Bro, ¿qué almuerzo tienen barato?","bro, ¿qué almuerzo tienen barato?",solicitar_recomendacion_por_presupuesto,{},[],0,0,
